frequency_hz,mean_response_db,response_standard_deviation_db,mean_chirp_level_dbfs,chirp_level_standard_deviation_db,mean_noise_level_dbfs,noise_level_standard_deviation_db,mean_snr_db,response_1_db,response_2_db,response_3_db,response_4_db,response_5_db,response_6_db,response_7_db,response_8_db,chirp_level_1_dbfs,chirp_level_2_dbfs,chirp_level_3_dbfs,chirp_level_4_dbfs,chirp_level_5_dbfs,chirp_level_6_dbfs,chirp_level_7_dbfs,chirp_level_8_dbfs,noise_level_1_dbfs,noise_level_2_dbfs,noise_level_3_dbfs,noise_level_4_dbfs,noise_level_5_dbfs,noise_level_6_dbfs,noise_level_7_dbfs,noise_level_8_dbfs
19544.08817635,-43.42357101,5.18250526,-76.46338458,5.18250526,-134.54361895,0.45434740,58.08023437,-38.95251548,-42.06411192,-51.88337149,-47.47719358,-47.29090237,-43.88748853,-38.99877616,-36.83420851,-71.99232906,-75.10392550,-84.92318507,-80.51700716,-80.33071595,-76.92730210,-72.03858974,-69.87402209,-135.05981429,-134.34271061,-134.31114663,-135.40580813,-134.23907507,-134.11337576,-134.58139841,-134.29562270
19587.17434870,-42.34021977,4.43456283,-75.67614201,4.43456283,-134.69889612,0.17561248,59.02275411,-40.19223524,-41.43112913,-49.33698104,-46.09327434,-45.45462521,-42.24668136,-38.00275313,-35.96407874,-73.52815748,-74.76705136,-82.67290328,-79.42919657,-78.79054745,-75.58260359,-71.33867536,-69.30000097,-134.91577386,-134.80367283,-134.44965779,-134.60355820,-134.81522420,-134.45176276,-134.78652773,-134.76499161
19630.26052104,-41.25686854,3.86981834,-74.88889943,3.86981834,-134.61837818,0.58070643,59.72947875,-41.43195500,-40.79814633,-46.79059059,-44.70935509,-43.61834805,-40.60587418,-37.00673010,-35.09394896,-75.06398590,-74.43017722,-80.42262148,-78.34138599,-77.25037895,-74.23790508,-70.63876099,-68.72597985,-135.23480248,-134.06174941,-133.69866974,-134.57062958,-135.09983129,-135.07142654,-135.04380418,-134.16611223
19673.34669339,-40.68110692,3.71476987,-74.61960941,3.71476987,-134.34993909,0.57729524,59.73032967,-42.92014352,-40.22823460,-45.14031026,-43.95850385,-42.60964752,-39.63673073,-36.42377328,-34.53151160,-76.85864601,-74.16673709,-79.07881276,-77.89700635,-76.54815001,-73.57523322,-70.36227577,-68.47001409,-135.12905778,-133.43621087,-133.57953525,-134.61323727,-134.45612084,-134.78898900,-134.49672381,-134.29963788
19716.43286573,-40.50850261,3.86468646,-74.76170755,3.86468646,-134.53448808,0.45329770,59.77278053,-44.60568043,-39.70841759,-44.20177291,-43.71047218,-42.25825664,-39.20106181,-36.16889777,-34.21346151,-78.85888537,-73.96162253,-78.45497785,-77.96367712,-76.51146158,-73.45426675,-70.42210271,-68.46666645,-135.33754664,-133.94648738,-134.91397868,-134.21320934,-134.43654175,-134.59914853,-134.13351569,-134.69547664
19759.51903808,-40.33589829,4.15922334,-74.90380568,4.15922334,-134.56605991,0.53206922,59.66225423,-46.29121735,-39.18860058,-43.26323555,-43.46244051,-41.90686577,-38.76539289,-35.91402226,-33.89541142,-80.85912474,-73.75650797,-77.83114294,-78.03034790,-76.47477316,-73.33330028,-70.48192965,-68.46331881,-134.99386246,-134.41959721,-134.05456456,-134.56266924,-134.33807460,-135.52580906,-134.77431972,-133.85958247
19802.60521042,-39.81631963,4.19570041,-74.71707653,4.19570041,-134.63710284,0.28628674,59.92002631,-45.54797726,-39.42120006,-42.93743759,-43.18288097,-41.05309514,-37.89888657,-35.20593368,-33.28314577,-80.44873416,-74.32195696,-77.83819449,-78.08363787,-75.95385204,-72.79964347,-70.10669058,-68.18390267,-134.84371503,-134.89355160,-134.09985179,-134.68439983,-134.84955507,-134.84746574,-134.38158827,-134.49669542
19845.69138277,-39.25646716,4.24103330,-74.49217993,4.24103330,-133.89342906,0.57870899,59.40124914,-44.52282555,-39.74113360,-42.68276116,-42.89966195,-40.14101257,-36.98237234,-34.44524001,-32.63673010,-79.75853832,-74.97684637,-77.91847392,-78.13537472,-75.37672534,-72.21808510,-69.68095277,-67.87244286,-134.03440146,-133.23379031,-133.04212470,-133.83915889,-133.94464889,-134.41538625,-133.80688183,-134.83104018
19888.77755511,-38.71410522,4.27388004,-74.28999030,4.27388004,-133.37029324,0.96616424,59.08030294,-43.46902773,-40.25654518,-42.29237218,-42.44688502,-39.31619255,-36.14442160,-33.73520329,-32.05219423,-79.04491280,-75.83243025,-77.86825725,-78.02277010,-74.89207762,-71.72030668,-69.31108836,-67.62807931,-134.49394910,-131.81768223,-132.70766266,-132.70876224,-133.40753208,-133.25362112,-133.90559019,-134.66754629
19931.86372745,-38.22878627,4.19937130,-74.16185636,4.19937130,-134.47849518,0.43502507,60.31663882,-42.32180450,-41.40948172,-41.45937521,-41.44111809,-38.77596740,-35.56269500,-33.19037731,-31.66947090,-78.25487460,-77.34255181,-77.39244531,-77.37418819,-74.70903750,-71.49576509,-69.12344741,-67.60254100,-135.20546757,-134.06913745,-134.91021237,-134.02490479,-134.38706165,-134.06538954,-134.71654754,-134.44924052
19974.94989980,-37.74346731,4.24439054,-74.03372243,4.24439054,-134.18801732,0.32673506,60.15429489,-41.17458128,-42.56241826,-40.62637824,-40.43535116,-38.23574225,-34.98096839,-32.64555133,-31.28674757,-77.46483640,-78.85267338,-76.91663336,-76.72560628,-74.52599737,-71.27122351,-68.93580646,-67.57700269,-134.59692421,-134.07304384,-133.88519158,-134.00071929,-134.54650448,-134.51704826,-134.14558605,-133.73912085
20018.03607214,-37.09131341,4.10290797,-73.75285611,4.10290797,-134.32692393,0.39804387,60.57406783,-40.40713839,-42.46025023,-39.54983407,-39.20932123,-37.41560457,-34.42101302,-32.21641132,-31.05093441,-77.06868109,-79.12179293,-76.21137677,-75.87086393,-74.07714727,-71.08255572,-68.87795402,-67.71247711,-134.39015771,-134.46750651,-133.71139143,-134.51496516,-135.02917796,-134.26394133,-134.32838982,-133.90986156
20061.12224449,-36.31500326,3.78004130,-73.35832846,3.78004130,-133.93264715,0.34821264,60.57431869,-39.92232273,-41.42405089,-38.29204548,-37.81937466,-36.38715988,-33.87725951,-31.87336319,-30.92444975,-76.96564793,-78.46737609,-75.33537068,-74.86269986,-73.43048508,-70.92058471,-68.91668839,-67.96777495,-133.70293135,-134.03957210,-134.41562779,-133.68211240,-134.32519135,-133.44928817,-133.69892843,-134.14752560
20104.20841683,-35.53869312,3.48838986,-72.96380082,3.48838986,-133.67643938,0.73076229,60.71263855,-39.43750707,-40.38785156,-37.03425688,-36.42942809,-35.35871519,-33.33350600,-31.53031506,-30.79796509,-76.86261477,-77.81295926,-74.45936459,-73.85453579,-72.78382289,-70.75861371,-68.95542276,-68.22307279,-134.42854066,-133.97701876,-133.85440170,-133.79630490,-133.24997056,-132.39960287,-133.09072489,-134.61495065
20147.29458918,-35.47306910,3.16685842,-73.30499779,3.16685842,-133.99167271,0.42926245,60.68667492,-39.67904994,-39.42568246,-36.56731351,-36.15102825,-35.36260489,-33.58562478,-31.81687040,-31.19637858,-77.51097863,-77.25761115,-74.39924220,-73.98295694,-73.19453357,-71.41755347,-69.64879909,-69.02830727,-134.80547832,-133.84185644,-134.01263548,-133.95350773,-133.54129593,-133.69858566,-133.64641813,-134.43360401
20190.38076152,-35.47602006,2.88282539,-73.71718573,2.88282539,-133.51546754,0.81821408,59.79828181,-39.99068004,-38.47065664,-36.17667977,-35.97988292,-35.46610579,-33.91453825,-32.16417696,-31.64544015,-78.23184570,-76.71182230,-74.41784543,-74.22104859,-73.70727146,-72.15570391,-70.40534262,-69.88660581,-133.65226366,-133.96444461,-134.76559375,-132.17694589,-133.88756788,-132.53632453,-133.50557849,-133.63502149
20233.46693387,-35.50900596,2.56434147,-74.16716056,2.56434147,-132.86311077,0.51448677,58.69595021,-40.08964209,-37.55239188,-35.82179169,-35.85296374,-35.59480459,-34.33908914,-32.61297973,-32.20838478,-78.74779669,-76.21054648,-74.47994629,-74.51111835,-74.25295919,-72.99724374,-71.27113434,-70.86653939,-132.65583851,-132.17698758,-133.37573796,-132.40809091,-133.44739022,-132.95671082,-132.43872179,-133.44540834
20276.55310621,-35.63177711,2.01853636,-74.73009408,2.01853636,-132.86156370,0.80807176,58.13146962,-39.55286243,-36.74401924,-35.57376033,-35.85825250,-35.79882898,-35.04953487,-33.36519141,-33.11176710,-78.65117940,-75.84233621,-74.67207729,-74.95656947,-74.89714595,-74.14785184,-72.46350838,-72.21008407,-132.75080409,-133.46621421,-133.47684316,-132.66923960,-132.30568423,-133.77008106,-131.26837714,-133.18526611
20319.63927856,-35.75454826,1.54150238,-75.29302759,1.54150238,-134.42421832,0.82482639,59.13119073,-39.01608278,-35.93564661,-35.32572897,-35.86354126,-36.00285338,-35.75998060,-34.11740309,-34.01514942,-78.55456211,-75.47412594,-74.86420830,-75.40202059,-75.54133271,-75.29845993,-73.65588242,-73.55362875,-133.89638880,-133.28132984,-134.93546507,-135.11792694,-134.35069871,-135.78965334,-133.67656392,-134.34571997
20362.72545090,-36.28440760,1.29999391,-76.28378111,1.29999391,-135.06916887,0.68451617,58.78538776,-38.89625482,-35.64670590,-35.49429315,-36.32923009,-36.77530672,-37.06311514,-35.09293007,-34.97742489,-78.89562834,-75.64607941,-75.49366667,-76.32860361,-76.77468024,-77.06248866,-75.09230359,-74.97679840,-136.08414058,-134.36521572,-134.25796870,-135.43549954,-135.16130759,-135.53099553,-135.43005550,-134.28816779
20405.81162325,-37.09793924,1.34385417,-77.57265355,1.34385417,-136.08376767,0.37568380,58.51111412,-39.06697239,-35.71972227,-35.95315467,-37.11574069,-37.94385988,-38.77925456,-36.22407042,-35.98073903,-79.54168670,-76.19443658,-76.42786898,-77.59045500,-78.41857419,-79.25396887,-76.69878473,-76.45545334,-136.29199052,-135.66656280,-135.52758551,-135.78733535,-136.55876731,-136.36482227,-136.13154724,-136.34153034
20448.89779559,-37.91147089,1.59395206,-78.86152599,1.59395206,-136.54451114,0.38585304,57.68298515,-39.23768997,-35.79273865,-36.41201620,-37.90225129,-39.11241304,-40.49539398,-37.35521078,-36.98405317,-80.18774507,-76.74279375,-77.36207130,-78.85230640,-80.06246815,-81.44544908,-78.30526588,-77.93410828,-136.65517648,-136.28456677,-136.50069908,-135.87102572,-136.76192793,-137.21784257,-136.58683372,-136.47801687
20491.98396794,-38.58936867,1.81432303,-80.05229958,1.81432303,-136.79075734,0.32906263,56.73845776,-39.72642445,-35.90190185,-36.71763760,-38.42017196,-40.00253077,-41.53499325,-38.32135664,-38.08993282,-81.18935536,-77.36483276,-78.18056851,-79.88310287,-81.46546167,-82.99792416,-79.78428755,-79.55286373,-136.30842588,-136.73071510,-136.86749014,-137.37476269,-136.66139428,-136.51980561,-136.78193436,-137.08153065
20535.07014028,-39.25674313,2.06713471,-81.23546204,2.06713471,-137.46745458,0.44588375,56.23199253,-40.23983267,-36.01386955,-37.01136968,-38.91725375,-40.87104574,-42.52210234,-39.27470120,-39.20377013,-82.21855158,-77.99258847,-78.99008859,-80.89597267,-82.84976465,-84.50082125,-81.25342012,-81.18248904,-137.45165205,-137.41845103,-137.12653021,-138.39165435,-137.08587022,-137.00298704,-137.67407480,-137.58841691
20578.15631263,-40.06916831,2.41839082,-82.54224697,2.41839082,-138.49458222,0.45339929,55.95233525,-40.68736920,-36.19778832,-37.39415953,-39.54870633,-41.94731985,-43.85146374,-40.47185070,-40.45468881,-83.16044786,-78.67086698,-79.86723820,-82.02178499,-84.42039851,-86.32454240,-82.94492936,-82.92776748,-138.39579964,-138.09103393,-138.54019747,-138.14526674,-138.69286210,-139.41886239,-138.65142181,-138.02121372
20621.24248497,-41.28048295,3.02182451,-84.18899366,3.02182451,-138.48543079,1.07739797,54.29643713,-40.95375862,-36.57957251,-38.02185828,-40.54967855,-43.59493161,-46.12201900,-42.33946374,-42.08258126,-83.86226933,-79.48808322,-80.93036899,-83.45818926,-86.50344232,-89.03052971,-85.24797445,-84.99109197,-135.92334407,-138.67311139,-138.72720029,-138.49565847,-138.70816791,-138.82214632,-139.47066116,-139.06315669
20664.32865731,-42.49179758,3.67743235,-85.83574034,3.67743235,-139.73782607,0.43527594,53.90208573,-41.22014805,-36.96135671,-38.64955702,-41.55065077,-45.24254337,-48.39257425,-44.20707679,-43.71047371,-84.56409080,-80.30529947,-81.99349978,-84.89459352,-88.58648612,-91.73651701,-87.55101954,-87.05441647,-139.22523466,-139.62020484,-139.72582249,-140.44119864,-139.16276774,-140.05784144,-139.60794749,-140.06159127
20707.41482966,-44.32203857,4.79918319,-88.19512890,4.79918319,-140.53148771,0.29140386,52.33635881,-41.39001620,-37.80218282,-39.80787304,-43.26106698,-47.97029569,-52.70942034,-46.30984991,-45.32560358,-85.26310653,-81.67527315,-83.68096337,-87.13415731,-91.84338602,-96.58251067,-90.18294024,-89.19869391,-140.35869714,-140.33542394,-140.18754657,-141.14247145,-140.46652729,-140.62282521,-140.47145110,-140.66695900
20750.50100200,-46.55580864,6.31700011,-91.01914740,6.31700011,-141.13653825,0.32053686,50.11739085,-41.49695419,-38.94229617,-41.31214217,-45.43402819,-51.40228063,-58.36041200,-48.56594326,-46.93241249,-85.96029295,-83.40563493,-85.77548093,-89.89736695,-95.86561939,-102.82375076,-93.02928202,-91.39575125,-140.97549287,-141.38026666,-141.38167086,-140.75104766,-140.84869170,-141.30996595,-141.60822363,-140.83694670
20793.58717435,-48.78957870,7.90083079,-93.84316590,7.90083079,-142.26356530,0.27063622,48.42039940,-41.60389217,-40.08240952,-42.81641129,-47.60698939,-54.83426557,-64.01140365,-50.82203661,-48.53922140,-86.65747937,-85.13599672,-87.86999849,-92.66057659,-99.88785277,-109.06499085,-95.87562381,-93.59280859,-142.09436585,-142.17173978,-142.45154530,-142.52045776,-141.90632854,-142.66375975,-141.97577357,-142.32455182
20836.67334669,-50.00656134,7.50056341,-95.71060049,7.50056341,-142.91820344,0.44620142,47.20760294,-42.45663465,-41.50732169,-44.65584468,-50.30926271,-60.91506824,-60.68553645,-50.92172701,-48.60109528,-88.16067380,-87.21136085,-90.35988384,-96.01330187,-106.61910740,-106.38957561,-96.62576617,-94.30513443,-142.98974328,-142.87117682,-143.12675597,-143.52716519,-143.40653631,-142.71079198,-142.52995748,-142.18350045
20879.75951904,-51.16322608,8.00127546,-97.52128859,8.00127546,-143.56130264,0.42586039,46.04001406,-43.35361976,-42.94912871,-46.51516070,-53.04293591,-67.15300417,-56.82714372,-50.89349520,-48.57132047,-89.71168226,-89.30719121,-92.87322321,-99.40099842,-113.51106668,-103.18520623,-97.25155771,-94.92938298,-143.94313384,-142.70111881,-143.40942887,-143.86792392,-143.29171098,-143.55576912,-143.77477063,-143.94656498
20922.84569138,-52.02774977,8.53523552,-99.06178197,8.53523552,-144.41268156,0.40889012,45.35089959,-44.17340381,-44.36237694,-48.31593492,-55.65479317,-70.59866921,-53.87821788,-50.77374510,-48.46485714,-91.20743601,-91.39640914,-95.34996712,-102.68882537,-117.63270141,-100.91225008,-97.80777730,-95.49888934,-145.03054382,-143.93422299,-144.65676901,-144.19100670,-144.56932347,-143.85714894,-144.74298253,-144.31945501
20965.93186373,-52.15089663,7.30417277,-99.91659255,7.30417277,-145.19927875,0.27328671,45.28268620,-44.79727193,-45.70315050,-49.96814550,-57.95751374,-66.95828831,-53.23727876,-50.42174574,-48.16377856,-92.56296785,-93.46884642,-97.73384142,-105.72320967,-114.72398424,-101.00297468,-98.18744166,-95.92947448,-145.26331411,-144.57440068,-145.16856807,-145.34528915,-145.23326395,-145.41038958,-145.44119171,-145.15781278
21009.01803607,-52.27404349,6.37979700,-100.77140314,6.37979700,-145.83799782,0.31247079,45.06659468,-45.42114006,-47.04392407,-51.62035608,-60.26023432,-63.31790741,-52.59633964,-50.06974637,-47.86269999,-93.91849970,-95.54128371,-100.11771572,-108.75759396,-111.81526706,-101.09369929,-98.56710602,-96.36005963,-146.11605137,-145.24020172,-145.83648104,-146.13043280,-145.51212402,-145.96832005,-145.86380985,-146.03656170
21052.10420842,-52.69423053,6.05849754,-101.98344976,6.05849754,-146.93253555,0.45681270,44.94908578,-45.98600554,-48.54245734,-53.66111052,-62.41421945,-60.95721016,-52.18163889,-49.91560004,-47.89560232,-95.27522477,-97.83167657,-102.95032975,-111.70343868,-110.24642939,-101.47085812,-99.20481927,-97.18482155,-147.33246600,-146.24436999,-147.74645611,-146.76263060,-147.05880168,-146.75349665,-146.92592723,-146.63613611
21095.19038076,-53.29544635,6.15514636,-103.41321106,6.15514636,-147.59369169,0.34732634,44.18048063,-46.51491232,-50.13713602,-55.93865995,-64.47755895,-59.37640594,-51.90481731,-49.88203367,-48.13204667,-96.63267703,-100.25490073,-106.05642466,-114.59532366,-109.49417065,-102.02258202,-99.99979838,-98.24981138,-147.87458233,-147.14912095,-147.90137901,-147.46939571,-147.85798499,-147.90278314,-147.53851018,-147.05577724
21138.27655311,-53.89666217,6.51898718,-104.84297236,6.51898718,-148.41528416,0.38051138,43.57231179,-47.04381911,-51.73181469,-58.21620938,-66.54089845,-57.79560172,-51.62799574,-49.84846730,-48.36849101,-97.99012930,-102.67812488,-109.16251956,-117.48720864,-108.74191190,-102.57430593,-100.79477749,-99.31480120,-147.84846332,-148.06769038,-148.54088963,-148.38340684,-148.70255517,-149.00283707,-148.63862875,-148.13780209
21181.36272545,-54.07388015,5.80175331,-105.96839906,5.80175331,-149.06283499,0.45743428,43.09443593,-47.87761067,-54.19995722,-60.70601191,-63.61406767,-56.50080478,-51.35440808,-49.80665373,-48.53152712,-99.77212958,-106.09447613,-112.60053083,-115.50858658,-108.39532370,-103.24892699,-101.70117264,-100.42604604,-148.80789426,-148.19974262,-149.42243116,-149.29145755,-148.90966886,-149.70814367,-149.20939950,-148.95394229
21224.44889780,-54.23343155,5.57474454,-107.08114515,5.57474454,-149.88554076,0.46548746,42.80439561,-48.72410577,-56.70449407,-63.20465833,-60.47931313,-55.21792482,-51.08095516,-49.76449653,-48.69150456,-101.57181937,-109.55220767,-116.05237194,-113.32702674,-108.06563843,-103.92866876,-102.61221013,-101.53921816,-149.71907615,-149.98835010,-150.21867159,-149.16094797,-150.57360517,-149.85161807,-149.36885336,-150.20320366
21267.53507014,-54.58300045,5.79693266,-108.43372843,5.79693266,-150.66432080,0.41629528,42.23059237,-49.62688553,-59.70698009,-64.84732861,-58.21210541,-54.34513405,-51.05182797,-49.88120414,-48.99253783,-103.47761351,-113.55770806,-118.69805658,-112.06283338,-108.19586202,-104.90255594,-103.73193212,-102.84326581,-151.06247985,-151.10998909,-150.38398263,-150.48635370,-151.25678715,-150.22444063,-150.22732545,-150.56320792
21310.62124248,-55.37877119,6.06501817,-110.34950081,6.06501817,-151.42602867,0.40254174,41.07652786,-50.66183378,-63.87875745,-64.47998348,-57.98208349,-54.43532057,-51.59642992,-50.37096038,-49.62480044,-105.63256340,-118.84948707,-119.45071310,-112.95281311,-109.40605019,-106.56715955,-105.34169000,-104.59553006,-151.80037358,-150.87269399,-151.82088435,-151.23444408,-150.90144009,-151.66631979,-151.30244973,-151.80962375
21353.70741483,-56.17454192,6.64221670,-112.26527320,6.64221670,-152.01892094,0.42171307,39.75364775,-51.69678203,-68.05053480,-64.11263835,-57.75206157,-54.52550709,-52.14103188,-50.86071662,-50.25706305,-107.78751330,-124.14126608,-120.20336963,-113.84279285,-110.61623836,-108.23176315,-106.95144789,-106.34779432,-152.50984851,-151.93886706,-152.44731791,-151.55944414,-151.52397238,-151.61087382,-152.44557549,-152.11546823
21396.79358717,-56.77926763,6.60682079,-114.13998676,6.60682079,-153.15094597,0.54437772,39.01095921,-52.63958655,-69.42574208,-63.76337100,-57.95402118,-54.93558673,-52.86394327,-51.56695185,-51.08493837,-110.00030568,-126.78646121,-121.12409013,-115.31474031,-112.29630587,-110.22466240,-108.92767098,-108.44565750,-154.26609949,-152.40088392,-153.05209649,-153.51029120,-153.08276959,-152.99176407,-152.85160912,-153.05205392
21439.87975952,-57.27528152,6.12762634,-115.99133631,6.12762634,-153.88236394,0.25933831,37.89102764,-53.52995782,-69.20959566,-63.42439058,-58.40179453,-55.52769762,-53.68831944,-52.39637179,-52.02412471,-112.24601261,-127.92565045,-122.14044537,-117.11784932,-114.24375241,-112.40437422,-111.11242658,-110.74017949,-154.35715158,-153.53808944,-154.06005726,-154.02248978,-153.63681595,-153.79312735,-153.84718385,-153.80399634
